id,unit,topic,strategy,format,language,has_code,source,style_profile,review_status
v2-0605,V,parameter_passing,explicar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-0606,V,modularization_importance,explicar primero,single_turn,en,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0607,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0608,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0609,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0610,V,parameter_passing,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0611,V,modularization_importance,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0612,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0613,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0614,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0615,V,parameter_passing,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0616,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0617,V,subprogram_definition,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0618,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0619,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0620,V,parameter_passing,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0621,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0622,V,subprogram_definition,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0623,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0624,V,return_values,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0625,V,parameter_passing,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0626,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0627,V,subprogram_definition,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0628,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0629,V,return_values,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0630,V,parameter_passing,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0631,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0632,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0633,V,invocation,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0634,V,return_values,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0635,V,parameter_passing,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0636,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0637,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0638,V,invocation,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0639,V,return_values,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0640,V,parameter_passing,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0641,V,modularization_importance,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0642,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0643,V,invocation,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0644,V,return_values,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0645,V,parameter_passing,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0646,V,modularization_importance,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0647,V,subprogram_definition,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0648,V,invocation,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0649,V,return_values,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0650,V,parameter_passing,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0651,V,modularization_importance,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0652,V,subprogram_definition,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0653,V,invocation,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0654,V,return_values,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0655,V,parameter_passing,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0656,V,modularization_importance,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0657,V,subprogram_definition,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0658,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0659,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0660,V,parameter_passing,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0661,V,modularization_importance,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0662,V,subprogram_definition,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0663,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0664,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0665,V,parameter_passing,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0666,V,modularization_importance,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0667,V,subprogram_definition,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0668,V,invocation,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0669,V,return_values,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0670,V,parameter_passing,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0671,V,modularization_importance,explicar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0672,V,subprogram_definition,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0673,V,invocation,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0674,V,return_values,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0675,V,parameter_passing,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0676,V,modularization_importance,explicar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0677,V,subprogram_definition,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0678,V,invocation,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0679,V,return_values,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0680,V,parameter_passing,explicar primero,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0681,V,modularization_importance,corregir misconception,single_turn,en,False,new,dominicano_suave,needs_review
v2-0682,V,subprogram_definition,corregir misconception,single_turn,en,True,new,dominicano_suave,needs_review
v2-0683,V,invocation,corregir misconception,single_turn,en,False,new,dominicano_suave,needs_review
v2-0684,V,return_values,corregir misconception,single_turn,en,False,new,dominicano_suave,needs_review
v2-0685,V,parameter_passing,corregir misconception,single_turn,en,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0686,V,modularization_importance,corregir misconception,single_turn,en,False,new,dominicano_suave,needs_review
v2-0687,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0688,V,invocation,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0689,V,return_values,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0690,V,parameter_passing,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0691,V,modularization_importance,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0692,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0693,V,invocation,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0694,V,return_values,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0695,V,parameter_passing,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0696,V,modularization_importance,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0697,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0698,V,invocation,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0699,V,return_values,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0700,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0701,V,modularization_importance,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0702,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0703,V,invocation,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0704,V,return_values,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0705,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0706,V,modularization_importance,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0707,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0708,V,invocation,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0709,V,return_values,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0710,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0711,V,modularization_importance,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0712,V,subprogram_definition,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0713,V,invocation,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0714,V,return_values,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0715,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0716,V,modularization_importance,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0717,V,subprogram_definition,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0718,V,invocation,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0719,V,return_values,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0720,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0721,V,modularization_importance,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0722,V,subprogram_definition,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0723,V,invocation,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0724,V,return_values,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0725,V,parameter_passing,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0726,V,modularization_importance,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0727,V,subprogram_definition,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0728,V,invocation,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0729,V,return_values,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0730,V,parameter_passing,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0731,V,modularization_importance,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0732,V,subprogram_definition,corregir misconception,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0733,V,invocation,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0734,V,return_values,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0735,V,parameter_passing,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0736,V,modularization_importance,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0737,V,subprogram_definition,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0738,V,invocation,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0739,V,return_values,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0740,V,parameter_passing,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0741,V,modularization_importance,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0742,V,subprogram_definition,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0743,V,invocation,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0744,V,return_values,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0745,V,parameter_passing,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0746,V,modularization_importance,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0747,V,subprogram_definition,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0748,V,invocation,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0749,V,return_values,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0750,V,parameter_passing,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0751,V,modularization_importance,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0752,V,subprogram_definition,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0753,V,invocation,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0754,V,return_values,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0755,V,parameter_passing,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0756,V,modularization_importance,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0757,V,subprogram_definition,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0758,V,invocation,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0759,V,return_values,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0760,V,parameter_passing,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0761,V,modularization_importance,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0762,V,subprogram_definition,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0763,V,invocation,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0764,V,return_values,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0765,V,parameter_passing,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0766,V,modularization_importance,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0767,V,subprogram_definition,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0768,V,invocation,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0769,V,return_values,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0770,V,parameter_passing,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0771,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0772,V,subprogram_definition,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0773,V,invocation,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0774,V,return_values,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0775,V,parameter_passing,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0776,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0777,V,subprogram_definition,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0778,V,invocation,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0779,V,return_values,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0780,V,parameter_passing,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0781,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0782,V,subprogram_definition,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0783,V,invocation,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0784,V,return_values,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0785,V,parameter_passing,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0786,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0787,V,subprogram_definition,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0788,V,invocation,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0789,V,return_values,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0790,V,parameter_passing,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0791,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0792,V,subprogram_definition,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0793,V,invocation,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0794,V,return_values,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0795,V,parameter_passing,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0796,V,modularization_importance,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0797,V,subprogram_definition,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0798,V,invocation,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0799,V,return_values,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0800,V,parameter_passing,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0801,V,modularization_importance,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0802,V,subprogram_definition,preguntar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0803,V,invocation,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0804,V,return_values,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0805,V,parameter_passing,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0806,V,modularization_importance,preguntar primero,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0807,V,subprogram_definition,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0808,V,invocation,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0809,V,return_values,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0810,V,parameter_passing,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0811,VI,arrays_basics,explicar primero,single_turn,en,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0812,VI,array_operations,explicar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-0813,VI,arrays_as_params,explicar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-0814,VI,strings_as_arrays,explicar primero,single_turn,en,True,new,dominicano_suave,needs_review
v2-0815,VI,multidimensional_arrays,explicar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-0816,VI,arrays_basics,explicar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-0817,VI,array_operations,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0818,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0819,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0820,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0821,VI,arrays_basics,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0822,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0823,VI,arrays_as_params,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0824,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0825,VI,multidimensional_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0826,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0827,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0828,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0829,VI,strings_as_arrays,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0830,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0831,VI,arrays_basics,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0832,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0833,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0834,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0835,VI,multidimensional_arrays,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0836,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0837,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0838,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0839,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0840,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0841,VI,arrays_basics,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0842,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0843,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0844,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0845,VI,multidimensional_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0846,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0847,VI,array_operations,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0848,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0849,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0850,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0851,VI,arrays_basics,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0852,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0853,VI,arrays_as_params,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0854,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0855,VI,multidimensional_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0856,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0857,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0858,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0859,VI,strings_as_arrays,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0860,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0861,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0862,VI,array_operations,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0863,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0864,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0865,VI,multidimensional_arrays,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0866,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0867,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0868,VI,arrays_as_params,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0869,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0870,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0871,VI,arrays_basics,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0872,VI,array_operations,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0873,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0874,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0875,VI,multidimensional_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0876,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0877,VI,array_operations,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0878,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0879,VI,strings_as_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0880,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0881,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0882,VI,array_operations,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0883,VI,arrays_as_params,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0884,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0885,VI,multidimensional_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0886,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0887,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0888,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0889,VI,strings_as_arrays,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0890,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0891,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0892,VI,array_operations,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0893,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0894,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0895,VI,multidimensional_arrays,explicar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0896,VI,arrays_basics,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0897,VI,array_operations,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0898,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0899,VI,strings_as_arrays,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
